Year,UNIT_MEASURE,SEX,AGE,Municipality,Value
2013,NUMBER,_T,75-79,ribnik,320
2013,NUMBER,M,75-79,ribnik,124
2013,NUMBER,F,75-79,ribnik,196
2013,NUMBER,_T,75-79,rogatica,547
2013,NUMBER,M,75-79,rogatica,227
2013,NUMBER,F,75-79,rogatica,320
2013,NUMBER,_T,75-79,rudo,382
2013,NUMBER,M,75-79,rudo,169
2013,NUMBER,F,75-79,rudo,213
2013,NUMBER,_T,75-79,sanski_most,1042
2013,NUMBER,M,75-79,sanski_most,430
2013,NUMBER,F,75-79,sanski_most,612
2013,NUMBER,_T,75-79,sapna,233
2013,NUMBER,M,75-79,sapna,101
2013,NUMBER,F,75-79,sapna,132
2013,NUMBER,_T,75-79,sokolac,561
2013,NUMBER,M,75-79,sokolac,225
2013,NUMBER,F,75-79,sokolac,336
2013,NUMBER,_T,75-79,srbac,746
2013,NUMBER,M,75-79,srbac,283
2013,NUMBER,F,75-79,srbac,463
2013,NUMBER,_T,75-79,srebrenica,351
2013,NUMBER,M,75-79,srebrenica,129
2013,NUMBER,F,75-79,srebrenica,222
2013,NUMBER,_T,75-79,srebrenik,963
2013,NUMBER,M,75-79,srebrenik,357
2013,NUMBER,F,75-79,srebrenik,606
2013,NUMBER,_T,75-79,sarajevo_stari_grad,1399
2013,NUMBER,M,75-79,sarajevo_stari_grad,554
2013,NUMBER,F,75-79,sarajevo_stari_grad,845
2013,NUMBER,_T,75-79,stolac,589
2013,NUMBER,M,75-79,stolac,242
2013,NUMBER,F,75-79,stolac,347
2013,NUMBER,_T,75-79,samac,776
2013,NUMBER,M,75-79,samac,317
2013,NUMBER,F,75-79,samac,459
2013,NUMBER,_T,75-79,sekovici,241
2013,NUMBER,M,75-79,sekovici,89
2013,NUMBER,F,75-79,sekovici,152
2013,NUMBER,_T,75-79,sipovo,518
2013,NUMBER,M,75-79,sipovo,209
2013,NUMBER,F,75-79,sipovo,309
2013,NUMBER,_T,75-79,siroki_brijeg,1089
2013,NUMBER,M,75-79,siroki_brijeg,414
2013,NUMBER,F,75-79,siroki_brijeg,675
2013,NUMBER,_T,75-79,teocak,131
2013,NUMBER,M,75-79,teocak,54
2013,NUMBER,F,75-79,teocak,77
2013,NUMBER,_T,75-79,teslic,1470
2013,NUMBER,M,75-79,teslic,601
2013,NUMBER,F,75-79,teslic,869
2013,NUMBER,_T,75-79,tesanj,726
2013,NUMBER,M,75-79,tesanj,303
2013,NUMBER,F,75-79,tesanj,423
2013,NUMBER,_T,75-79,tomislavgrad,1047
2013,NUMBER,M,75-79,tomislavgrad,410
2013,NUMBER,F,75-79,tomislavgrad,637
2013,NUMBER,_T,75-79,travnik,1349
2013,NUMBER,M,75-79,travnik,557
2013,NUMBER,F,75-79,travnik,792
2013,NUMBER,_T,75-79,trebinje,1291
2013,NUMBER,M,75-79,trebinje,538
2013,NUMBER,F,75-79,trebinje,753
2013,NUMBER,_T,75-79,trnovo_fbih,76
2013,NUMBER,M,75-79,trnovo_fbih,37
2013,NUMBER,F,75-79,trnovo_fbih,39
2013,NUMBER,_T,75-79,trnovo_rs,109
2013,NUMBER,M,75-79,trnovo_rs,53
2013,NUMBER,F,75-79,trnovo_rs,56
2013,NUMBER,_T,75-79,tuzla,3976
2013,NUMBER,M,75-79,tuzla,1587
2013,NUMBER,F,75-79,tuzla,2389
2013,NUMBER,_T,75-79,ugljevik,705
2013,NUMBER,M,75-79,ugljevik,290
2013,NUMBER,F,75-79,ugljevik,415
2013,NUMBER,_T,75-79,usora,213
2013,NUMBER,M,75-79,usora,80
2013,NUMBER,F,75-79,usora,133
2013,NUMBER,_T,75-79,vares,474
2013,NUMBER,M,75-79,vares,201
2013,NUMBER,F,75-79,vares,273
2013,NUMBER,_T,75-79,velika_kladusa,727
2013,NUMBER,M,75-79,velika_kladusa,270
2013,NUMBER,F,75-79,velika_kladusa,457
2013,NUMBER,_T,75-79,visoko,864
2013,NUMBER,M,75-79,visoko,388
2013,NUMBER,F,75-79,visoko,476
2013,NUMBER,_T,75-79,visegrad,555
2013,NUMBER,M,75-79,visegrad,212
2013,NUMBER,F,75-79,visegrad,343
2013,NUMBER,_T,75-79,vitez,634
2013,NUMBER,M,75-79,vitez,265
2013,NUMBER,F,75-79,vitez,369
2013,NUMBER,_T,75-79,vlasenica,304
2013,NUMBER,M,75-79,vlasenica,103
2013,NUMBER,F,75-79,vlasenica,201
2013,NUMBER,_T,75-79,sarajevo_vogosca,597
2013,NUMBER,M,75-79,sarajevo_vogosca,244
2013,NUMBER,F,75-79,sarajevo_vogosca,353
2013,NUMBER,_T,75-79,vukosavlje,199
2013,NUMBER,M,75-79,vukosavlje,76
2013,NUMBER,F,75-79,vukosavlje,123
2013,NUMBER,_T,75-79,zavidovici,811
2013,NUMBER,M,75-79,zavidovici,363
2013,NUMBER,F,75-79,zavidovici,448
2013,NUMBER,_T,75-79,zenica,3171
2013,NUMBER,M,75-79,zenica,1309
2013,NUMBER,F,75-79,zenica,1862
2013,NUMBER,_T,75-79,zvornik,1719
2013,NUMBER,M,75-79,zvornik,659
2013,NUMBER,F,75-79,zvornik,1060
2013,NUMBER,_T,75-79,zepce,704
2013,NUMBER,M,75-79,zepce,289
2013,NUMBER,F,75-79,zepce,415
2013,NUMBER,_T,75-79,zivinice,1074
2013,NUMBER,M,75-79,zivinice,441
2013,NUMBER,F,75-79,zivinice,633
2013,NUMBER,_T,80-84,banja_luka,3337
2013,NUMBER,M,80-84,banja_luka,1287
2013,NUMBER,F,80-84,banja_luka,2050
2013,NUMBER,_T,80-84,banovici,215
2013,NUMBER,M,80-84,banovici,78
2013,NUMBER,F,80-84,banovici,137
2013,NUMBER,_T,80-84,berkovici,78
2013,NUMBER,M,80-84,berkovici,36
2013,NUMBER,F,80-84,berkovici,42
2013,NUMBER,_T,80-84,bihac,752
2013,NUMBER,M,80-84,bihac,257
2013,NUMBER,F,80-84,bihac,495
2013,NUMBER,_T,80-84,bijeljina,2113
2013,NUMBER,M,80-84,bijeljina,803
2013,NUMBER,F,80-84,bijeljina,1310
2013,NUMBER,_T,80-84,bileca,304
2013,NUMBER,M,80-84,bileca,125
2013,NUMBER,F,80-84,bileca,179
2013,NUMBER,_T,80-84,bosanska_krupa,330
2013,NUMBER,M,80-84,bosanska_krupa,135
2013,NUMBER,F,80-84,bosanska_krupa,195
2013,NUMBER,_T,80-84,bosanski_petrovac,233
2013,NUMBER,M,80-84,bosanski_petrovac,99
2013,NUMBER,F,80-84,bosanski_petrovac,134
2013,NUMBER,_T,80-84,bosansko_grahovo,139
2013,NUMBER,M,80-84,bosansko_grahovo,55
2013,NUMBER,F,80-84,bosansko_grahovo,84
2013,NUMBER,_T,80-84,bratunac,251
2013,NUMBER,M,80-84,bratunac,80
2013,NUMBER,F,80-84,bratunac,171
2013,NUMBER,_T,80-84,brcko,1400
2013,NUMBER,M,80-84,brcko,513
2013,NUMBER,F,80-84,brcko,887
2013,NUMBER,_T,80-84,breza,185
2013,NUMBER,M,80-84,breza,82
2013,NUMBER,F,80-84,breza,103
2013,NUMBER,_T,80-84,brod,338
2013,NUMBER,M,80-84,brod,115
2013,NUMBER,F,80-84,brod,223
2013,NUMBER,_T,80-84,bugojno,463
2013,NUMBER,M,80-84,bugojno,193
2013,NUMBER,F,80-84,bugojno,270
2013,NUMBER,_T,80-84,busovaca,221
2013,NUMBER,M,80-84,busovaca,91
2013,NUMBER,F,80-84,busovaca,130
2013,NUMBER,_T,80-84,buzim,134
2013,NUMBER,M,80-84,buzim,51
2013,NUMBER,F,80-84,buzim,83
2013,NUMBER,_T,80-84,cazin,520
2013,NUMBER,M,80-84,cazin,185
2013,NUMBER,F,80-84,cazin,335
2013,NUMBER,_T,80-84,sarajevo_centar,1399
2013,NUMBER,M,80-84,sarajevo_centar,512
2013,NUMBER,F,80-84,sarajevo_centar,887
2013,NUMBER,_T,80-84,cajnice,110
2013,NUMBER,M,80-84,cajnice,39
2013,NUMBER,F,80-84,cajnice,71
2013,NUMBER,_T,80-84,capljina,654
2013,NUMBER,M,80-84,capljina,265
2013,NUMBER,F,80-84,capljina,389
2013,NUMBER,_T,80-84,celic,220
2013,NUMBER,M,80-84,celic,99
2013,NUMBER,F,80-84,celic,121
2013,NUMBER,_T,80-84,celinac,265
2013,NUMBER,M,80-84,celinac,87
2013,NUMBER,F,80-84,celinac,178
2013,NUMBER,_T,80-84,citluk,468
2013,NUMBER,M,80-84,citluk,183
2013,NUMBER,F,80-84,citluk,285
2013,NUMBER,_T,80-84,derventa,601
2013,NUMBER,M,80-84,derventa,207
2013,NUMBER,F,80-84,derventa,394
2013,NUMBER,_T,80-84,doboj,1570
2013,NUMBER,M,80-84,doboj,585
2013,NUMBER,F,80-84,doboj,985
2013,NUMBER,_T,80-84,doboj_istok,140
2013,NUMBER,M,80-84,doboj_istok,47
2013,NUMBER,F,80-84,doboj_istok,93
2013,NUMBER,_T,80-84,doboj_jug,30
2013,NUMBER,M,80-84,doboj_jug,8
2013,NUMBER,F,80-84,doboj_jug,22
2013,NUMBER,_T,80-84,dobretici,14
2013,NUMBER,M,80-84,dobretici,7
2013,NUMBER,F,80-84,dobretici,7
2013,NUMBER,_T,80-84,domaljevac_samac,55
2013,NUMBER,M,80-84,domaljevac_samac,20
2013,NUMBER,F,80-84,domaljevac_samac,35
2013,NUMBER,_T,80-84,donji_vakuf,158
2013,NUMBER,M,80-84,donji_vakuf,71
2013,NUMBER,F,80-84,donji_vakuf,87
2013,NUMBER,_T,80-84,donji_zabar,94
2013,NUMBER,M,80-84,donji_zabar,37
2013,NUMBER,F,80-84,donji_zabar,57
2013,NUMBER,_T,80-84,drvar,335
2013,NUMBER,M,80-84,drvar,136
2013,NUMBER,F,80-84,drvar,199
2013,NUMBER,_T,80-84,foca_fbih,50
2013,NUMBER,M,80-84,foca_fbih,30
2013,NUMBER,F,80-84,foca_fbih,20
2013,NUMBER,_T,80-84,foca_rs,488
2013,NUMBER,M,80-84,foca_rs,207
2013,NUMBER,F,80-84,foca_rs,281
2013,NUMBER,_T,80-84,fojnica,171
2013,NUMBER,M,80-84,fojnica,67
2013,NUMBER,F,80-84,fojnica,104
2013,NUMBER,_T,80-84,gacko,209
2013,NUMBER,M,80-84,gacko,77
2013,NUMBER,F,80-84,gacko,132
2013,NUMBER,_T,80-84,glamoc,136
2013,NUMBER,M,80-84,glamoc,66
2013,NUMBER,F,80-84,glamoc,70
2013,NUMBER,_T,80-84,gorazde,437
2013,NUMBER,M,80-84,gorazde,181
2013,NUMBER,F,80-84,gorazde,256
2013,NUMBER,_T,80-84,gornji_vakuf_uskoplje,249
2013,NUMBER,M,80-84,gornji_vakuf_uskoplje,109
2013,NUMBER,F,80-84,gornji_vakuf_uskoplje,140
2013,NUMBER,_T,80-84,gracanica,542
2013,NUMBER,M,80-84,gracanica,208
2013,NUMBER,F,80-84,gracanica,334
2013,NUMBER,_T,80-84,gradacac,527
2013,NUMBER,M,80-84,gradacac,206
2013,NUMBER,F,80-84,gradacac,321
2013,NUMBER,_T,80-84,gradiska,1193
2013,NUMBER,M,80-84,gradiska,422
2013,NUMBER,F,80-84,gradiska,771
2013,NUMBER,_T,80-84,grude,500
2013,NUMBER,M,80-84,grude,181
2013,NUMBER,F,80-84,grude,319
2013,NUMBER,_T,80-84,sarajevo_hadzici,293
2013,NUMBER,M,80-84,sarajevo_hadzici,122
2013,NUMBER,F,80-84,sarajevo_hadzici,171
2013,NUMBER,_T,80-84,han_pijesak,135
2013,NUMBER,M,80-84,han_pijesak,54
2013,NUMBER,F,80-84,han_pijesak,81
2013,NUMBER,_T,80-84,sarajevo_ilidza,890
2013,NUMBER,M,80-84,sarajevo_ilidza,338
2013,NUMBER,F,80-84,sarajevo_ilidza,552
2013,NUMBER,_T,80-84,sarajevo_ilijas,261
2013,NUMBER,M,80-84,sarajevo_ilijas,98
2013,NUMBER,F,80-84,sarajevo_ilijas,163
2013,NUMBER,_T,80-84,istocna_ilidza,279
2013,NUMBER,M,80-84,istocna_ilidza,100
2013,NUMBER,F,80-84,istocna_ilidza,179
2013,NUMBER,_T,80-84,istocni_drvar,2
2013,NUMBER,M,80-84,istocni_drvar,0
2013,NUMBER,F,80-84,istocni_drvar,2
2013,NUMBER,_T,80-84,istocni_mostar,9
2013,NUMBER,M,80-84,istocni_mostar,4
2013,NUMBER,F,80-84,istocni_mostar,5
2013,NUMBER,_T,80-84,istocni_stari_grad,37
2013,NUMBER,M,80-84,istocni_stari_grad,11
2013,NUMBER,F,80-84,istocni_stari_grad,26
2013,NUMBER,_T,80-84,istocno_novo_sarajevo,196
2013,NUMBER,M,80-84,istocno_novo_sarajevo,69
2013,NUMBER,F,80-84,istocno_novo_sarajevo,127
2013,NUMBER,_T,80-84,jablanica,183
2013,NUMBER,M,80-84,jablanica,59
2013,NUMBER,F,80-84,jablanica,124
2013,NUMBER,_T,80-84,jajce,361
2013,NUMBER,M,80-84,jajce,150
2013,NUMBER,F,80-84,jajce,211
2013,NUMBER,_T,80-84,jezero,24
2013,NUMBER,M,80-84,jezero,9
2013,NUMBER,F,80-84,jezero,15
2013,NUMBER,_T,80-84,kakanj,458
2013,NUMBER,M,80-84,kakanj,188
2013,NUMBER,F,80-84,kakanj,270
2013,NUMBER,_T,80-84,kalesija,267
2013,NUMBER,M,80-84,kalesija,103
2013,NUMBER,F,80-84,kalesija,164
2013,NUMBER,_T,80-84,kalinovik,85
2013,NUMBER,M,80-84,kalinovik,33
2013,NUMBER,F,80-84,kalinovik,52
2013,NUMBER,_T,80-84,kiseljak,273
2013,NUMBER,M,80-84,kiseljak,109
2013,NUMBER,F,80-84,kiseljak,164
2013,NUMBER,_T,80-84,kladanj,137
2013,NUMBER,M,80-84,kladanj,55
2013,NUMBER,F,80-84,kladanj,82
2013,NUMBER,_T,80-84,kljuc,242
2013,NUMBER,M,80-84,kljuc,89
2013,NUMBER,F,80-84,kljuc,153
2013,NUMBER,_T,80-84,knezevo,172
2013,NUMBER,M,80-84,knezevo,65
2013,NUMBER,F,80-84,knezevo,107
2013,NUMBER,_T,80-84,konjic,536
2013,NUMBER,M,80-84,konjic,199
2013,NUMBER,F,80-84,konjic,337
2013,NUMBER,_T,80-84,kostajnica,148
2013,NUMBER,M,80-84,kostajnica,46
2013,NUMBER,F,80-84,kostajnica,102
2013,NUMBER,_T,80-84,kotor_varos,249
2013,NUMBER,M,80-84,kotor_varos,98
2013,NUMBER,F,80-84,kotor_varos,151
2013,NUMBER,_T,80-84,kozarska_dubica,635
2013,NUMBER,M,80-84,kozarska_dubica,248
2013,NUMBER,F,80-84,kozarska_dubica,387
2013,NUMBER,_T,80-84,kresevo,122
2013,NUMBER,M,80-84,kresevo,37
2013,NUMBER,F,80-84,kresevo,85
2013,NUMBER,_T,80-84,krupa_na_uni,73
2013,NUMBER,M,80-84,krupa_na_uni,26
2013,NUMBER,F,80-84,krupa_na_uni,47
2013,NUMBER,_T,80-84,kupres_fbih,116
2013,NUMBER,M,80-84,kupres_fbih,47
2013,NUMBER,F,80-84,kupres_fbih,69
2013,NUMBER,_T,80-84,kupres_rs,16
2013,NUMBER,M,80-84,kupres_rs,11
2013,NUMBER,F,80-84,kupres_rs,5
2013,NUMBER,_T,80-84,laktasi,668
2013,NUMBER,M,80-84,laktasi,251
2013,NUMBER,F,80-84,laktasi,417
2013,NUMBER,_T,80-84,livno,788
2013,NUMBER,M,80-84,livno,258
2013,NUMBER,F,80-84,livno,530
2013,NUMBER,_T,80-84,lopare,452
2013,NUMBER,M,80-84,lopare,174
2013,NUMBER,F,80-84,lopare,278
2013,NUMBER,_T,80-84,lukavac,762
2013,NUMBER,M,80-84,lukavac,293
2013,NUMBER,F,80-84,lukavac,469
2013,NUMBER,_T,80-84,ljubinje,134
2013,NUMBER,M,80-84,ljubinje,49
2013,NUMBER,F,80-84,ljubinje,85
2013,NUMBER,_T,80-84,ljubuski,718
2013,NUMBER,M,80-84,ljubuski,254
2013,NUMBER,F,80-84,ljubuski,464
2013,NUMBER,_T,80-84,maglaj,269
2013,NUMBER,M,80-84,maglaj,101
2013,NUMBER,F,80-84,maglaj,168
2013,NUMBER,_T,80-84,milici,144
2013,NUMBER,M,80-84,milici,46
2013,NUMBER,F,80-84,milici,98
2013,NUMBER,_T,80-84,modrica,582
2013,NUMBER,M,80-84,modrica,204
2013,NUMBER,F,80-84,modrica,378
2013,NUMBER,_T,80-84,mostar,2290
2013,NUMBER,M,80-84,mostar,863
2013,NUMBER,F,80-84,mostar,1427
2013,NUMBER,_T,80-84,mrkonjic_grad,525
2013,NUMBER,M,80-84,mrkonjic_grad,186
2013,NUMBER,F,80-84,mrkonjic_grad,339
2013,NUMBER,_T,80-84,neum,154
2013,NUMBER,M,80-84,neum,51
2013,NUMBER,F,80-84,neum,103
2013,NUMBER,_T,80-84,nevesinje,366
2013,NUMBER,M,80-84,nevesinje,148
2013,NUMBER,F,80-84,nevesinje,218
2013,NUMBER,_T,80-84,novi_grad,627
2013,NUMBER,M,80-84,novi_grad,235
2013,NUMBER,F,80-84,novi_grad,392
2013,NUMBER,_T,80-84,sarajevo_novi_grad,1834
2013,NUMBER,M,80-84,sarajevo_novi_grad,689
2013,NUMBER,F,80-84,sarajevo_novi_grad,1145
2013,NUMBER,_T,80-84,novi_travnik,276
2013,NUMBER,M,80-84,novi_travnik,106
2013,NUMBER,F,80-84,novi_travnik,170
2013,NUMBER,_T,80-84,novo_gorazde,81
2013,NUMBER,M,80-84,novo_gorazde,46
2013,NUMBER,F,80-84,novo_gorazde,35
2013,NUMBER,_T,80-84,sarajevo_novo_sarajevo,1651
2013,NUMBER,M,80-84,sarajevo_novo_sarajevo,608
2013,NUMBER,F,80-84,sarajevo_novo_sarajevo,1043
2013,NUMBER,_T,80-84,odzak,341
2013,NUMBER,M,80-84,odzak,125
2013,NUMBER,F,80-84,odzak,216
2013,NUMBER,_T,80-84,olovo,155
2013,NUMBER,M,80-84,olovo,51
2013,NUMBER,F,80-84,olovo,104
2013,NUMBER,_T,80-84,orasje,320
2013,NUMBER,M,80-84,orasje,105
2013,NUMBER,F,80-84,orasje,215
2013,NUMBER,_T,80-84,osmaci,80
2013,NUMBER,M,80-84,osmaci,34
2013,NUMBER,F,80-84,osmaci,46
2013,NUMBER,_T,80-84,ostra_luka,74
2013,NUMBER,M,80-84,ostra_luka,26
2013,NUMBER,F,80-84,ostra_luka,48
2013,NUMBER,_T,80-84,pale_fbih,24
2013,NUMBER,M,80-84,pale_fbih,14
2013,NUMBER,F,80-84,pale_fbih,10
2013,NUMBER,_T,80-84,pale_rs,472
2013,NUMBER,M,80-84,pale_rs,188
2013,NUMBER,F,80-84,pale_rs,284
2013,NUMBER,_T,80-84,pelagicevo,185
2013,NUMBER,M,80-84,pelagicevo,68
2013,NUMBER,F,80-84,pelagicevo,117
2013,NUMBER,_T,80-84,petrovac,18
2013,NUMBER,M,80-84,petrovac,5
2013,NUMBER,F,80-84,petrovac,13
2013,NUMBER,_T,80-84,petrovo,170
2013,NUMBER,M,80-84,petrovo,62
2013,NUMBER,F,80-84,petrovo,108
2013,NUMBER,_T,80-84,posusje,337
2013,NUMBER,M,80-84,posusje,132
2013,NUMBER,F,80-84,posusje,205
2013,NUMBER,_T,80-84,prijedor,1739
2013,NUMBER,M,80-84,prijedor,678
2013,NUMBER,F,80-84,prijedor,1061
2013,NUMBER,_T,80-84,prnjavor,821
2013,NUMBER,M,80-84,prnjavor,300
2013,NUMBER,F,80-84,prnjavor,521
2013,NUMBER,_T,80-84,prozor,234
2013,NUMBER,M,80-84,prozor,81
2013,NUMBER,F,80-84,prozor,153
2013,NUMBER,_T,80-84,ravno,117
2013,NUMBER,M,80-84,ravno,55
2013,NUMBER,F,80-84,ravno,62
2013,NUMBER,_T,80-84,ribnik,210
2013,NUMBER,M,80-84,ribnik,89
2013,NUMBER,F,80-84,ribnik,121
2013,NUMBER,_T,80-84,rogatica,316
2013,NUMBER,M,80-84,rogatica,112
2013,NUMBER,F,80-84,rogatica,204
2013,NUMBER,_T,80-84,rudo,159
2013,NUMBER,M,80-84,rudo,55
2013,NUMBER,F,80-84,rudo,104
2013,NUMBER,_T,80-84,sanski_most,541
2013,NUMBER,M,80-84,sanski_most,206
2013,NUMBER,F,80-84,sanski_most,335
2013,NUMBER,_T,80-84,sapna,111
2013,NUMBER,M,80-84,sapna,51
2013,NUMBER,F,80-84,sapna,60
2013,NUMBER,_T,80-84,sokolac,304
2013,NUMBER,M,80-84,sokolac,120
2013,NUMBER,F,80-84,sokolac,184
2013,NUMBER,_T,80-84,srbac,463
2013,NUMBER,M,80-84,srbac,160
2013,NUMBER,F,80-84,srbac,303
2013,NUMBER,_T,80-84,srebrenica,156
2013,NUMBER,M,80-84,srebrenica,50
2013,NUMBER,F,80-84,srebrenica,106
2013,NUMBER,_T,80-84,srebrenik,501
2013,NUMBER,M,80-84,srebrenik,174
2013,NUMBER,F,80-84,srebrenik,327
2013,NUMBER,_T,80-84,sarajevo_stari_grad,746
2013,NUMBER,M,80-84,sarajevo_stari_grad,284
2013,NUMBER,F,80-84,sarajevo_stari_grad,462
2013,NUMBER,_T,80-84,stolac,415
2013,NUMBER,M,80-84,stolac,171
2013,NUMBER,F,80-84,stolac,244
2013,NUMBER,_T,80-84,samac,405
2013,NUMBER,M,80-84,samac,140
2013,NUMBER,F,80-84,samac,265
2013,NUMBER,_T,80-84,sekovici,129
2013,NUMBER,M,80-84,sekovici,46
2013,NUMBER,F,80-84,sekovici,83
2013,NUMBER,_T,80-84,sipovo,281
2013,NUMBER,M,80-84,sipovo,101
2013,NUMBER,F,80-84,sipovo,180
2013,NUMBER,_T,80-84,siroki_brijeg,720
2013,NUMBER,M,80-84,siroki_brijeg,287
2013,NUMBER,F,80-84,siroki_brijeg,433
2013,NUMBER,_T,80-84,teocak,82
2013,NUMBER,M,80-84,teocak,28
2013,NUMBER,F,80-84,teocak,54
2013,NUMBER,_T,80-84,teslic,694
2013,NUMBER,M,80-84,teslic,256
2013,NUMBER,F,80-84,teslic,438
2013,NUMBER,_T,80-84,tesanj,323
2013,NUMBER,M,80-84,tesanj,120
2013,NUMBER,F,80-84,tesanj,203
2013,NUMBER,_T,80-84,tomislavgrad,682
2013,NUMBER,M,80-84,tomislavgrad,247
2013,NUMBER,F,80-84,tomislavgrad,435
2013,NUMBER,_T,80-84,travnik,680
2013,NUMBER,M,80-84,travnik,253
2013,NUMBER,F,80-84,travnik,427
2013,NUMBER,_T,80-84,trebinje,798
2013,NUMBER,M,80-84,trebinje,299
2013,NUMBER,F,80-84,trebinje,499
2013,NUMBER,_T,80-84,trnovo_fbih,52
2013,NUMBER,M,80-84,trnovo_fbih,26
2013,NUMBER,F,80-84,trnovo_fbih,26
2013,NUMBER,_T,80-84,trnovo_rs,55
2013,NUMBER,M,80-84,trnovo_rs,20
2013,NUMBER,F,80-84,trnovo_rs,35
2013,NUMBER,_T,80-84,tuzla,2029
2013,NUMBER,M,80-84,tuzla,787
2013,NUMBER,F,80-84,tuzla,1242
2013,NUMBER,_T,80-84,ugljevik,393
2013,NUMBER,M,80-84,ugljevik,154
2013,NUMBER,F,80-84,ugljevik,239
2013,NUMBER,_T,80-84,usora,93
2013,NUMBER,M,80-84,usora,34
2013,NUMBER,F,80-84,usora,59
2013,NUMBER,_T,80-84,vares,235
2013,NUMBER,M,80-84,vares,98
2013,NUMBER,F,80-84,vares,137
2013,NUMBER,_T,80-84,velika_kladusa,315
2013,NUMBER,M,80-84,velika_kladusa,104
2013,NUMBER,F,80-84,velika_kladusa,211
2013,NUMBER,_T,80-84,visoko,462
2013,NUMBER,M,80-84,visoko,197
2013,NUMBER,F,80-84,visoko,265
2013,NUMBER,_T,80-84,visegrad,322
2013,NUMBER,M,80-84,visegrad,127
2013,NUMBER,F,80-84,visegrad,195
2013,NUMBER,_T,80-84,vitez,276
2013,NUMBER,M,80-84,vitez,107
2013,NUMBER,F,80-84,vitez,169
2013,NUMBER,_T,80-84,vlasenica,179
2013,NUMBER,M,80-84,vlasenica,78
2013,NUMBER,F,80-84,vlasenica,101
2013,NUMBER,_T,80-84,sarajevo_vogosca,357
2013,NUMBER,M,80-84,sarajevo_vogosca,129
2013,NUMBER,F,80-84,sarajevo_vogosca,228
2013,NUMBER,_T,80-84,vukosavlje,110
2013,NUMBER,M,80-84,vukosavlje,44
2013,NUMBER,F,80-84,vukosavlje,66
2013,NUMBER,_T,80-84,zavidovici,413
2013,NUMBER,M,80-84,zavidovici,171
2013,NUMBER,F,80-84,zavidovici,242
2013,NUMBER,_T,80-84,zenica,1629
2013,NUMBER,M,80-84,zenica,660
2013,NUMBER,F,80-84,zenica,969
2013,NUMBER,_T,80-84,zvornik,886
2013,NUMBER,M,80-84,zvornik,331
2013,NUMBER,F,80-84,zvornik,555
2013,NUMBER,_T,80-84,zepce,341
2013,NUMBER,M,80-84,zepce,141
2013,NUMBER,F,80-84,zepce,200
2013,NUMBER,_T,80-84,zivinice,538
2013,NUMBER,M,80-84,zivinice,216
2013,NUMBER,F,80-84,zivinice,322
2013,NUMBER,_T,85+,banja_luka,1559
2013,NUMBER,M,85+,banja_luka,558
2013,NUMBER,F,85+,banja_luka,1001
2013,NUMBER,_T,85+,banovici,54
2013,NUMBER,M,85+,banovici,19
2013,NUMBER,F,85+,banovici,35
2013,NUMBER,_T,85+,berkovici,46
2013,NUMBER,M,85+,berkovici,18
2013,NUMBER,F,85+,berkovici,28
2013,NUMBER,_T,85+,bihac,300
2013,NUMBER,M,85+,bihac,74
2013,NUMBER,F,85+,bihac,226
2013,NUMBER,_T,85+,bijeljina,804
2013,NUMBER,M,85+,bijeljina,266
2013,NUMBER,F,85+,bijeljina,538
2013,NUMBER,_T,85+,bileca,211
2013,NUMBER,M,85+,bileca,81
2013,NUMBER,F,85+,bileca,130
2013,NUMBER,_T,85+,bosanska_krupa,139
2013,NUMBER,M,85+,bosanska_krupa,45
2013,NUMBER,F,85+,bosanska_krupa,94
2013,NUMBER,_T,85+,bosanski_petrovac,126
2013,NUMBER,M,85+,bosanski_petrovac,56
2013,NUMBER,F,85+,bosanski_petrovac,70
2013,NUMBER,_T,85+,bosansko_grahovo,59
2013,NUMBER,M,85+,bosansko_grahovo,17
2013,NUMBER,F,85+,bosansko_grahovo,42
2013,NUMBER,_T,85+,bratunac,96
2013,NUMBER,M,85+,bratunac,38
2013,NUMBER,F,85+,bratunac,58
2013,NUMBER,_T,85+,brcko,606
2013,NUMBER,M,85+,brcko,223
2013,NUMBER,F,85+,brcko,383
2013,NUMBER,_T,85+,breza,77
2013,NUMBER,M,85+,breza,25
2013,NUMBER,F,85+,breza,52
2013,NUMBER,_T,85+,brod,150
2013,NUMBER,M,85+,brod,38
2013,NUMBER,F,85+,brod,112
2013,NUMBER,_T,85+,bugojno,182
2013,NUMBER,M,85+,bugojno,60
2013,NUMBER,F,85+,bugojno,122
2013,NUMBER,_T,85+,busovaca,85
2013,NUMBER,M,85+,busovaca,32
2013,NUMBER,F,85+,busovaca,53
2013,NUMBER,_T,85+,buzim,42
2013,NUMBER,M,85+,buzim,13
2013,NUMBER,F,85+,buzim,29
2013,NUMBER,_T,85+,cazin,192
2013,NUMBER,M,85+,cazin,52
2013,NUMBER,F,85+,cazin,140
2013,NUMBER,_T,85+,sarajevo_centar,770
2013,NUMBER,M,85+,sarajevo_centar,286
2013,NUMBER,F,85+,sarajevo_centar,484
2013,NUMBER,_T,85+,cajnice,48
2013,NUMBER,M,85+,cajnice,11
2013,NUMBER,F,85+,cajnice,37
2013,NUMBER,_T,85+,capljina,347
2013,NUMBER,M,85+,capljina,95
2013,NUMBER,F,85+,capljina,252
2013,NUMBER,_T,85+,celic,84
2013,NUMBER,M,85+,celic,38
